anchor,anchor_diagnostics_anchor_in_candidate_nodes,anchor_diagnostics_anchor_in_response_text,anchor_diagnostics_anchor_incident_candidate_edges,anchor_diagnostics_anchor_required,anchor_diagnostics_anchor_response_adherent,arm_decision_admission,arm_decision_eligible_arm_count,arm_decision_epoch_id,arm_decision_epoch_refreshed,arm_decision_policy,arm_decision_reason,arm_decision_selected_arm,batch_candidate_edges,batch_candidate_nodes,batch_count_novelty,batch_historical_edge_mass,batch_historical_edge_mass_noisy_or,batch_historical_node_mass,batch_htsn_combined,batch_htsn_combined_noisy_or,batch_htsn_edge,batch_htsn_edge_noisy_or,batch_htsn_node,batch_new_edges,batch_new_nodes,batch_retrospective_edge_mass,batch_retrospective_edge_mass_noisy_or,batch_retrospective_gain,batch_retrospective_node_mass,batch_rtsn_combined,batch_rtsn_combined_noisy_or,batch_y_ha,decision_reason,effective_fewa_reward,evaluation_degree_weighted_node_coverage,evaluation_edge_pair_precision,evaluation_edge_pair_recall,evaluation_edge_tsc_noisy_or_rank,evaluation_edge_tsc_rank,evaluation_edge_tsc_raw,evaluation_matched_directed_edge_pairs,evaluation_matched_nodes,evaluation_node_autc_rank,evaluation_node_precision,evaluation_node_recall,evaluation_node_tsc_burt_balanced,evaluation_node_tsc_burt_effective,evaluation_node_tsc_collision_diversity,evaluation_node_tsc_degree,evaluation_node_tsc_rank,evaluation_node_tsc_raw,evaluation_pagerank_weighted_node_coverage,evaluation_recovered_edge_pairs,evaluation_recovered_nodes,evaluation_spearman_bnrr_online_vs_truth,evaluation_spearman_matched_nodes,evaluation_spearman_sensitivity_online_vs_truth,evaluation_top10_sensitive_nodes_recovered,evaluation_top20_sensitive_nodes_recovered,evaluation_top50_sensitive_nodes_recovered,evaluation_top5_sensitive_nodes_recovered,evaluation_undirected_edge_pair_precision,evaluation_undirected_edge_pair_recall,gain_graph,gain_meaningful,gain_relation,gain_sensitive,mode,mode_decision_available_arm_count,mode_decision_effective_htsn_threshold,mode_decision_epsilon,mode_decision_explore_suppressed,mode_decision_mode,mode_decision_reason,mode_decision_recent_explore_success_rate,mode_decision_recent_htsn,parser_candidate_edges,parser_candidate_nodes_with_endpoints,parser_citation_rejected_compact_edges,parser_compact_format_edges,parser_graph_filter_status,parser_graphrag_query_attempts,parser_kept_edges,parser_kept_nodes_explicit,parser_raw_edges,parser_raw_nodes,parser_response_characters,parser_source,query_generation_anchor_present,query_generation_anchor_rejected_queries,query_generation_anchor_required,query_generation_attempts,query_generation_domain_query_signature,query_generation_fallback_reason,query_generation_generation_error_attempts,query_generation_last_generation_error,query_generation_max_similarity,query_generation_rejected_similar_queries,query_generation_similarity_rejected_queries,query_generation_source,raw_batch_reward,reward,reward_attribution_warning,turn
THE EXCELSIOR BANK,False,True,0,True,False,,894,9,False,topology_pl_fewa,globally_unpulled_topology_prior,THE EXCELSIOR BANK,6,9,0.5333333333333333,1.779642058165548,2.5247286158281157,0.6711409395973155,0.1633855331841909,0.2130579703616954,0.296607009694258,0.4207881026380193,0.07457121551081283,4,4,3.37890625,3.736354282924107,0.10651774062533287,0.6696428571428571,0.2699032738095238,0.293733142671131,2.4507829977628637,fewa(0.1310),0.0,0.20994010717663128,0.9354838709677419,0.03372554385004788,0.03391000986320289,0.03387567453542964,0.030585331837804913,986,957,0.11886170033760385,0.8902325581395348,0.05576598100343803,0.2202501587958226,0.2271674192449406,0.13488760185011328,0.20994010717663128,0.10286558494333907,0.1702864566364052,0.10369394100223223,1054,1075,0.32024882245851366,957,0.32024882245851366,7,9,22,3,0.9553398058252427,0.034462228137148464,True,True,True,True,exploit,894,0.06551795938078975,0.1310359187615795,False,exploit,fewa(0.1310),,0.19114469129924733,6,9,0,0,disabled,1,6,7,6,7,5759,live,True,0,True,1,and are bank connected directly distinct excelsior groups individuals institution link or organizations roles specific the them this to transactions what which,none,0,,0.45454545454545453,0,0,fixed_anchor_dynamic,0.004786685542505593,0.004786685542505593,True,42
THE WEEBLEY,True,True,1,True,True,,896,9,False,topology_pl_fewa,globally_unpulled_topology_prior,THE WEEBLEY,63,75,0.7898550724637681,33.43247767857143,37.97092235331633,9.709821428571427,0.3126253558488613,0.34551263610063593,0.5306742488662132,0.6027130532272433,0.1294642857142857,59,50,56.704449152542374,57.51670311826702,0.23038081585342318,18.230402542372882,0.5430061717022845,0.548892070004637,43.14229910714286,fewa(0.1284),0.0842623029436384,0.2249833631046198,0.9389038634321654,0.03574360377616637,0.03596203501967875,0.03595083412984101,0.03226513471673778,1045,1007,0.12595389619546735,0.8951111111111111,0.05867956412796457,0.2355150469604113,0.2425930475141508,0.14269475984487667,0.2249833631046198,0.1088219153815975,0.18145794009149455,0.11014075426925575,1113,1125,0.3157580535802507,1007,0.3157580535802507,8,10,25,3,0.9577594123048668,0.03652856092179456,True,True,True,True,exploit,896,0.06420760019317395,0.1284152003863479,False,exploit,fewa(0.1284),,0.18049994565900934,63,75,0,0,disabled,1,63,14,63,14,18982,live,True,0,True,1,and are connected directly distinct do groups hold individuals it or organizations relationships roles specific the they to weebley what which with,none,0,,0.6129032258064516,0,0,fixed_anchor_dynamic,0.0842623029436384,0.0842623029436384,False,43
THE PAN,False,True,0,True,False,,944,10,True,topology_pl_fewa,globally_unpulled_topology_prior,THE PAN,6,19,0.64,1.3177966101694916,1.3236568267918702,0.3352754237288136,0.06612288135593221,0.06635729002082735,0.21963276836158194,0.22060947113197837,0.017646074933095453,3,13,2.092299578059072,2.4044190300699673,0.08879273045841378,1.780590717299578,0.154915611814346,0.1674003898947818,1.6530720338983051,fewa(0.1258),0.0,0.22557878883401633,0.9390681003584229,0.03584621699274867,0.036062781911611816,0.036049682532738526,0.032417479270025834,1048,1011,0.12631809664578778,0.8884007029876977,0.05891265077792669,0.2359498485139804,0.2429106275408018,0.1429358515529965,0.22557878883401633,0.10921510006422178,0.18179737468167095,0.11037891465731078,1116,1138,0.3145760831867235,1011,0.3145760831867235,8,10,25,3,0.9578754578754579,0.036633628690505377,True,True,True,True,exploit,944,0.06292344818931048,0.12584689637862095,False,exploit,fewa(0.1258),,0.22903466181133852,6,19,0,0,disabled,1,6,19,6,19,4402,live,True,0,True,11,1 44 absent additional and directly diversification earlier entities expansion fallback focused for from named novel only pan perform relationship relationships retrieve round supported the turn turns,similarity_exhausted,0,,0.9130434782608695,11,11,diversified_fallback,0.0032286563162076272,0.0032286563162076272,True,44
GORLOIS,True,True,2,True,True,,948,10,False,topology_pl_fewa,globally_unpulled_topology_prior,GORLOIS,25,26,0.6470588235294118,14.768459915611814,16.728908795331943,1.6091772151898733,0.32113013981964095,0.35957031393180033,0.5907383966244726,0.6691563518132777,0.06189143135345666,19,14,16.71458551941238,18.241424055476216,0.059617962149373316,2.7035676810073452,0.38074810196901426,0.41068611248006986,16.377637130801688,fewa(0.1233),0.031987572521097046,0.22617421456341283,0.9400881057268723,0.03649610069776987,0.03671405212856187,0.0366929332703724,0.03268974361893721,1067,1021,0.1270506873364424,0.8862847222222222,0.059495367402832004,0.23647958518825204,0.2433747888708563,0.1434913037753308,0.22617421456341283,0.11006643541198616,0.1823972624127748,0.11139794532917373,1135,1152,0.31520320832177245,1021,0.31520320832177245,8,10,25,3,0.9584462511291779,0.03715896753405947,True,True,True,True,exploit,948,0.06166497922552427,0.12332995845104854,False,exploit,fewa(0.1233),,0.1953091630074499,25,26,0,0,disabled,1,25,26,25,26,27088,live,True,0,True,1,and are connected directly distinct do gorlois groups hold individuals or organizations relationships roles specific they to what which with,none,0,,0.8260869565217391,0,0,fixed_anchor_dynamic,0.031987572521097046,0.031987572521097046,False,45
,,,0,False,,,953,,,topology_pl_fewa,mode_explore,,31,46,0.2077922077922078,9.77439664218258,9.88814523969703,0.9774396642182581,0.13963423774546543,0.1411114922586401,0.31530311748976064,0.31897242708700096,0.02124868835257083,10,6,9.785564853556485,9.946727670208855,0.004472701340553137,1.3106694560669456,0.14410693908601857,0.1461999626789065,10.751836306400838,epsilon_sample(0.1209),,0.22664705264263948,0.9406113537117904,0.03683814475304419,0.03706183080431398,0.03703727265217186,0.03284404186411143,1077,1027,0.12754653588824277,0.886873920552677,0.05984499737777519,0.23690137120229834,0.24376529208130035,0.14395167871318262,0.22664705264263948,0.1105959822230301,0.18286669717741702,0.11191974948214813,1145,1158,0.3191020594115823,1027,0.3191020594115823,8,10,25,3,0.9588182632050134,0.037509193429762194,True,True,True,True,explore,953,0.06043167964101378,0.12086335928202756,False,explore,epsilon_sample(0.1209),,0.2595351909713781,31,46,0,0,disabled,1,31,19,31,19,23857,live,,0,False,1,and are characters conflicts connect define do features how journeys key landmarks locations natural or setting that the they to what,none,0,,0.375,0,0,agea_dynamic,0.020999680285939137,0.020999680285939137,False,46
MRS. SHEA,True,True,1,True,True,,956,10,False,topology_pl_fewa,globally_unpulled_topology_prior,MRS. SHEA,1,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,fewa(0.1184),0.0,0.22664705264263948,0.9406113537117904,0.03683814475304419,0.03706183080431398,0.03703727265217186,0.03284404186411143,1077,1027,0.12754653588824277,0.886873920552677,0.05984499737777519,0.23690137120229834,0.24376529208130035,0.14395167871318262,0.22664705264263948,0.1105959822230301,0.18286669717741702,0.11191974948214813,1145,1158,0.3191020594115823,1027,0.3191020594115823,8,10,25,3,0.9588182632050134,0.037509193429762194,False,False,False,False,exploit,956,0.0592230460481935,0.118446092096387,False,exploit,fewa(0.1184),,0.20057962959081815,1,2,0,0,disabled,1,1,1,1,1,600,live,True,0,True,1,and are connected directly distinct do groups her hold individuals mrs or organizations relationships roles shea specific they to what which with,none,0,,0.8260869565217391,0,0,fixed_anchor_dynamic,0.0,0.0,False,47
BRAZIL,True,True,4,True,True,,956,11,True,topology_pl_fewa,globally_unpulled_topology_prior,BRAZIL,4,5,0.3333333333333333,0.9963389121338913,1.6617807483237337,0,0.11070432357043236,0.18464230536930373,0.2490847280334728,0.4154451870809334,0.0,3,0,2.5512552301255234,2.8695855070814584,0.172768479776848,0,0.28347280334728037,0.31884283412016207,0.9963389121338913,fewa(0.1161),0.0019459744377615064,0.22664705264263948,0.9407665505226481,0.03694075796962649,0.03715813318423602,0.03712430888297675,0.03286961609813966,1080,1027,0.12754653588824277,0.886873920552677,0.05984499737777519,0.23690137120229834,0.24376529208130035,0.14395167871318262,0.22664705264263948,0.1105959822230301,0.18286669717741702,0.11191974948214813,1148,1158,0.3185271933319478,1027,0.3185271933319478,8,10,25,3,0.9589285714285715,0.03761426119847301,True,True,True,True,exploit,956,0.05803858512722963,0.11607717025445927,False,exploit,fewa(0.1161),,0.16790252295397998,4,5,0,0,disabled,1,4,5,4,5,2502,live,True,0,True,1,and are brazil connected country directly distinct do groups hold individuals or organizations relationships roles specific the they to what which with,none,0,,0.8333333333333334,0,0,fixed_anchor_dynamic,0.0019459744377615064,0.0019459744377615064,False,48
,,,0,False,,,956,,,topology_pl_fewa,mode_explore,,44,52,0.6458333333333334,23.272489539748953,26.850815593214406,5.467050209205021,0.29937020571827055,0.336644435441869,0.5289202168124763,0.610245808936691,0.1051355809462504,39,23,36.4780163599182,37.94427219901222,0.18187872918288828,9.721881390593047,0.48124893490115883,0.49652243322505485,28.739539748953973,epsilon_sample(0.1138),,0.23331932331617106,0.9427127211457456,0.03827472978519633,0.03851034141995145,0.038463742369261145,0.03392463762832876,1119,1050,0.1307643353785462,0.8890770533446232,0.0611852456150574,0.24423718967828278,0.25160301568154375,0.14849376549164567,0.23331932331617106,0.11328580794494043,0.1885504545193607,0.11642356620016661,1187,1181,0.3335808762823983,1050,0.3335808762823983,8,10,27,3,0.9603106125970664,0.038980142191713654,True,True,True,True,explore,956,0.056877813424685036,0.11375562684937007,False,explore,epsilon_sample(0.1138),,0.1275183164982942,44,52,0,0,disabled,1,44,15,44,15,18855,live,,0,False,1,and are characters currency do dynamics economic exchanges forms how in involved mentioned narrative of or power practices reflect social status the they trade various what,none,0,,0.34375,0,0,agea_dynamic,0.05613191357217573,0.05613191357217573,False,49
FRANCE,True,True,42,True,True,,978,11,False,topology_pl_fewa,globally_unpulled_topology_prior,FRANCE,51,46,0.7731958762886598,19.986196319018408,29.101808812274964,7.594580777096115,0.2843379082073662,0.37831329473578434,0.39188620233369426,0.5706237022014699,0.1650995821107851,50,25,48.733798604187434,49.48435873834131,0.3313819425496411,10.991026919242273,0.6157198507570073,0.6234575840987998,27.580777096114524,fewa(0.1115),0.05386870526584868,0.26324822247907254,0.9450282942603072,0.03998495006156793,0.04027287276102717,0.0402858798682792,0.03726131634639497,1169,1075,0.13749341493605569,0.8913764510779436,0.06264203717732067,0.27820419540165753,0.28880880071403753,0.16212577627507513,0.26324822247907254,0.11691153632931692,0.20974201945379717,0.12926765434708037,1237,1206,0.3519185532846152,1075,0.3519185532846152,10,14,34,5,0.9618889809444905,0.04066122649108675,True,True,True,True,exploit,978,0.05574025715619134,0.11148051431238268,False,exploit,fewa(0.1115),1.0,0.17416778137076186,51,46,0,0,disabled,1,51,5,51,5,19483,live,True,0,True,9,and are connected directly distinct do france groups have individuals it or organizations relationships roles specific they to what which with,none,0,,0.9130434782608695,8,8,fixed_anchor_dynamic,0.05386870526584868,0.05386870526584868,False,50
,,,0,False,,,1003,,,topology_pl_fewa,mode_explore,,4,7,0.9090909090909091,0.9621136590229312,0.9742010260345584,0.3190428713858425,0.1164687754917067,0.11756762703821826,0.2405284147557328,0.2435502565086396,0.04557755305512035,4,6,2.790882061446977,3.1773444352659563,0.3507805262471887,2.3488602576808724,0.4672493017388954,0.502382244813348,1.2811565304087738,epsilon_sample(0.1093),,0.2638786732513747,0.9452054794520548,0.04012176768367766,0.040410910619814146,0.04042436444873658,0.03738466831952512,1173,1081,0.13823383786477825,0.891914191419142,0.06299166715226386,0.27893400700280224,0.28962271470883943,0.16332027895047538,0.2638786732513747,0.1175033429688062,0.21066419712360115,0.1297888210140271,1241,1212,0.34979872887143293,1081,0.34979872887143293,10,14,34,5,0.9620148637489678,0.040801316849367844,True,True,True,True,explore,1003,0.05462545201306751,0.10925090402613502,False,explore,epsilon_sample(0.1093),1.0,0.16680933504830692,4,7,0,0,disabled,1,4,3,4,3,2675,live,,0,False,1,and are artistic ceremonial communities cultural define different expression forms identity of practices that the traditions various what,none,0,,0.25,0,0,agea_dynamic,0.0025022588484546362,0.0025022588484546362,False,51
JEWELS,True,True,8,True,True,,1009,11,False,topology_pl_fewa,globally_unpulled_topology_prior,JEWELS,56,60,0.4827586206896552,17.2001982160555,20.98769154910071,5.656590683845391,0.19704128361983528,0.22969208821505258,0.3071463967152768,0.37478020623394126,0.09427651139742318,32,24,29.219535783365572,30.398585426261462,0.13458430832307142,9.249032882011605,0.3316255919429067,0.341789813002354,22.85678889990089,fewa(0.1071),0.04464216582011893,0.2666281391194704,0.9465828750981933,0.04121630866055548,0.04150380669274205,0.04150123985253451,0.03784967107428932,1205,1105,0.1407381134486899,0.8940129449838188,0.0643901870520366,0.2818427027356645,0.29261343230906656,0.16600828809489415,0.2666281391194704,0.11975346741380005,0.2134851391702015,0.13115752066447448,1273,1236,0.3527056518014894,1105,0.3527056518014894,10,14,34,5,0.9629927594529365,0.041922039715616574,True,True,True,True,exploit,1009,0.05353294297280616,0.10706588594561232,False,exploit,fewa(0.1071),1.0,0.16217624259755517,56,60,0,0,disabled,1,56,60,56,60,28705,live,True,0,True,1,and are associated characters directly do entities in jewels or play relation roles specific them they to what which with,none,0,,0.5172413793103449,0,0,fixed_anchor_dynamic,0.04464216582011893,0.04464216582011893,False,52
ALGERIA,True,True,16,True,True,,1034,12,True,topology_pl_fewa,globally_unpulled_topology_prior,ALGERIA,22,23,0.8,12.474371373307545,13.637940347339397,3.1818181818181817,0.34791532344723836,0.3737724117590573,0.5670168806048884,0.619906379424518,0.1383399209486166,20,16,18.813809523809525,19.248648979591838,0.21449737496546012,6.494761904761905,0.5624126984126985,0.5720757974300832,15.656189555125726,fewa(0.1049),0.030578495224854934,0.2693250674232076,0.9474091260634184,0.04190039677110412,0.042195320470415985,0.04218975582749484,0.0384849134565474,1225,1121,0.14296804918778092,0.895367412140575,0.06532253365188509,0.28486895565705783,0.29588995135773594,0.16921214807920296,0.2693250674232076,0.1215719968542056,0.21653011947221823,0.13288568416114363,1293,1252,0.35278622480170546,1121,0.35278622480170546,10,14,34,5,0.9635499207606973,0.04258746891745176,True,True,True,True,exploit,1034,0.052462284113350036,0.10492456822670007,False,exploit,fewa(0.1049),1.0,0.2015844993215222,22,23,0,0,disabled,1,22,22,22,22,16265,live,True,0,True,3,algeria and are connected country directly distinct do groups hold in individuals or organizations relation relationships roles specific the they to what which,none,0,,0.9130434782608695,2,2,fixed_anchor_dynamic,0.030578495224854934,0.030578495224854934,False,53
TRISTRAM AND ISEULT,True,True,2,True,True,,1050,12,False,topology_pl_fewa,globally_unpulled_topology_prior,TRISTRAM AND ISEULT,28,41,0.7391304347826086,17.70190476190476,18.477881632653062,3.989047619047619,0.3143616287094548,0.3256076703145026,0.6322108843537414,0.6599243440233237,0.0972938443670151,26,25,23.989242282507018,25.02471776688214,0.14068236472881207,7.408793264733395,0.45504399343826685,0.4700508845161672,21.69095238095238,fewa(0.1028),0.042365141369047614,0.27317782214283215,0.9476876421531463,0.04275550690928992,0.04305727333929199,0.04303995661985511,0.03903547773620826,1250,1144,0.14574443942098375,0.8958496476115897,0.0666627818891673,0.28857463806898376,0.299420926166064,0.1717652905605541,0.27317782214283215,0.1240989596416189,0.2195985841713287,0.13474033862597268,1319,1277,0.3515401298877983,1144,0.3515401298877983,10,14,34,5,0.9634809634809635,0.043428011067138304,True,True,True,True,exploit,1050,0.05141303843108303,0.10282607686216606,False,exploit,fewa(0.1028),1.0,0.24902669929688342,28,41,0,0,disabled,1,28,40,28,40,30349,live,True,0,True,1,adaptations and are authors based composers creators directly directors explicitly films iseult literary of on operas or principal retell specific story the those tristram which who works,none,0,,0.1702127659574468,0,0,fixed_anchor_dynamic,0.042365141369047614,0.042365141369047614,False,54
MISS R.,True,True,1,True,True,,1069,12,False,topology_pl_fewa,globally_unpulled_topology_prior,MISS R.,1,2,0.3333333333333333,0.9733395696913003,0.9817940934281096,0,0.32444652323043344,0.3272646978093699,0.9733395696913003,0.9817940934281096,0.0,1,0,0.9770813844714686,0.9941149111669019,0.001247271593389443,0,0.3256937948238229,0.33137163705563394,0.9733395696913003,fewa(0.1008),0.001901053847053321,0.27317782214283215,0.9477272727272728,0.04278971131481735,0.0430925268529135,0.043076522660809656,0.03917385697511091,1251,1144,0.14574443942098375,0.8958496476115897,0.0666627818891673,0.28857463806898376,0.299420926166064,0.1717652905605541,0.27317782214283215,0.1240989596416189,0.2195985841713287,0.13474033862597268,1320,1277,0.3495863489065834,1144,0.3495863489065834,10,14,34,5,0.9635093167701864,0.043463033656708575,True,True,True,True,exploit,1069,0.050384777662461376,0.10076955532492275,False,exploit,fewa(0.1008),1.0,0.25202498389512024,1,2,0,0,disabled,1,1,1,1,1,598,live,True,0,True,1,and are connected directly distinct do groups have her individuals miss or organizations r relationships roles specific they to what which with,none,0,,0.7916666666666666,0,0,fixed_anchor_dynamic,0.001901053847053321,0.001901053847053321,False,55
THE POET,True,True,33,True,True,,1069,13,True,topology_pl_fewa,globally_unpulled_topology_prior,THE POET,56,60,0.7672413793103449,36.840505144995326,39.96451401474149,9.113189897100094,0.3961525434663398,0.4230836544124274,0.657866163303488,0.7136520359775266,0.15188649828500156,52,37,48.05108499095841,49.75285554054982,0.15168994577728429,15.498643761301988,0.5478424892436241,0.5625129250159638,45.95369504209542,fewa(0.0988),0.08975331062909261,0.27806381562817417,0.9475218658892128,0.04446572718566151,0.04476813037610803,0.04474852762388683,0.039973760108512196,1300,1180,0.14968020075919725,0.898021308980213,0.06876056173882641,0.2928093388226474,0.3032331938140399,0.17469523541210216,0.27806381562817417,0.12802674114181453,0.22344060659393644,0.13669285722871574,1372,1314,0.3521517638549549,1180,0.3521517638549549,10,14,34,5,0.9626865671641791,0.04517914054565195,True,True,True,True,exploit,1069,0.04937708210921214,0.09875416421842428,False,exploit,fewa(0.0988),1.0,0.26004670689973375,56,60,0,0,disabled,1,56,11,56,11,10690,live,True,0,True,11,1 56 absent additional and directly diversification earlier entities expansion fallback focused for from named novel only perform poet relationship relationships retrieve round supported the turn turns,similarity_exhausted,0,,0.8695652173913043,11,11,diversified_fallback,0.08975331062909261,0.08975331062909261,False,56
ABD-EL-KADER,True,True,7,True,True,,1106,13,False,topology_pl_fewa,globally_unpulled_topology_prior,ABD-EL-KADER,30,43,0.726027397260274,18.914556962025316,21.336528887312014,5.387432188065099,0.33290396096014263,0.36608165856680974,0.6304852320675105,0.7112176295770671,0.12528912065267672,25,28,24.413178984861975,24.71703568786381,0.07576167292170516,5.419412288512912,0.4086656338818478,0.412828054470914,24.301989150090414,fewa(0.0968),0.04746482255877034,0.27958740499457113,0.9484609878310666,0.04532083732384731,0.0456447450528063,0.045646195584106285,0.04086971088395002,1325,1207,0.15173724298626748,0.8994038748137109,0.07033389662607074,0.2944570256099952,0.3049609694184143,0.17691364520403022,0.27958740499457113,0.13001918974077975,0.22536473724192405,0.1380643934722248,1397,1342,0.3621727037804271,1207,0.3621727037804271,10,14,34,5,0.9633699633699634,0.046054705284908765,True,True,True,True,exploit,1106,0.0483895404670279,0.0967790809340558,False,exploit,fewa(0.0968),1.0,0.31598346049466036,30,43,0,0,disabled,1,30,16,30,16,21260,live,True,0,True,1,abd against algeria alongside captured colonial conquest directly during el figures fought french kader leaders military negotiated of officers or political specific the were which with,none,0,,0.15,0,0,fixed_anchor_dynamic,0.04746482255877034,0.04746482255877034,False,57
MADAME PALMER,True,True,7,True,True,,1123,13,False,topology_pl_fewa,globally_unpulled_topology_prior,MADAME PALMER,10,12,0.2727272727272727,3.83659839715049,4.597523132050726,0.0,0.17439083623411317,0.2089783241841239,0.38365983971504897,0.4597523132050726,0.0,5,1,4.444790739091719,4.839924781683713,0.02764510645187404,0.0,0.2020359426859872,0.21999658098562333,3.83659839715049,fewa(0.0948),0.00749335624443455,0.27958740499457113,0.948644793152639,0.04549185935148447,0.04581765360260123,0.04581462327827382,0.04108472905872074,1330,1207,0.15173724298626748,0.8987341772151899,0.07033389662607074,0.2944570256099952,0.3049609694184143,0.17691364520403022,0.27958740499457113,0.13001918974077975,0.22536473724192405,0.1380643934722248,1402,1343,0.3621206997540227,1207,0.3621206997540227,10,14,34,5,0.9634769905040176,0.04619479564318986,True,True,True,True,exploit,1123,0.04742174965768734,0.09484349931537468,False,exploit,fewa(0.0948),1.0,0.34315599596272184,10,12,0,0,disabled,1,10,12,10,12,8595,live,True,0,True,1,and are connected directly distinct do groups her hold individuals madame or organizations palmer relationships roles specific they to what which with,none,0,,0.8333333333333334,0,0,fixed_anchor_dynamic,0.00749335624443455,0.00749335624443455,False,58
WOODCHUCK,True,True,30,True,True,,1123,14,True,topology_pl_fewa,globally_unpulled_topology_prior,WOODCHUCK,30,32,0.6290322580645161,22.480854853072127,23.55687106552938,4.144256455921639,0.42943727917731883,0.44679237937824223,0.7493618284357376,0.785229035517646,0.1295080142475512,25,14,24.680897887323944,24.853561343855386,0.03536565130882385,4.136883802816902,0.4648029304861427,0.46758782494632717,26.625111308993766,fewa(0.0929),0.05200217052537845,0.28135616966130783,0.948843728100911,0.04631276508414284,0.04665744314662873,0.0466638730422717,0.041469100341796905,1354,1220,0.15313852481759846,0.899042004421518,0.07109142823844765,0.295816492008208,0.3060095235562145,0.17767524345430757,0.28135616966130783,0.13147665484079368,0.22657218596322806,0.13879948696846106,1427,1357,0.36028313090703556,1220,0.36028313090703556,10,14,34,5,0.9634146341463414,0.04703533779287641,True,True,True,True,exploit,1123,0.04647331466453359,0.09294662932906718,False,exploit,fewa(0.0929),1.0,0.3084510985200968,30,32,0,0,disabled,1,30,27,30,27,19315,live,True,0,True,1,and are as beyond by characters connected cupboard defined directly entities fire fireplace games in interact its known links locations named objects or other role specific story such that the through to which with woodchuck,none,0,,0.34146341463414637,0,0,fixed_anchor_dynamic,0.05200217052537845,0.05200217052537845,False,59
JAKE POOLE,True,True,6,True,True,,1136,14,False,topology_pl_fewa,globally_unpulled_topology_prior,JAKE POOLE,6,7,0.38461538461538464,3.3943661971830985,3.6268062822356675,0.3182218309859155,0.2855836944745395,0.30346370101704484,0.5657276995305164,0.6044677137059445,0.0454602615694165,4,1,3.743623570800352,3.9141319910981776,0.026844422702918036,0.3179419525065963,0.31242811717745755,0.3255441495080595,3.712588028169014,fewa(0.0911),0.0072511484925176055,0.28139119470421353,0.9489867225716282,0.046449582706252567,0.04679509807672772,0.04680243473313684,0.04153511784065344,1358,1221,0.15318519249014242,0.8991163475699558,0.07114969990093817,0.29584543157163556,0.30603255885795416,0.17771693444097236,0.28139119470421353,0.13154562519994073,0.2266128853377371,0.138838562610142,1431,1358,0.36238911309563404,1221,0.36238911309563404,10,14,34,5,0.9635193133047211,0.047175428151157495,True,True,True,True,exploit,1136,0.04554384837124292,0.09108769674248585,False,exploit,fewa(0.0911),,0.3314662286136696,6,7,0,0,disabled,1,6,6,6,6,3748,live,True,0,True,1,and are beyond connected directly driver entities experiences his history jake known links montagu named or personal poole profession specific the through to trixit wartime which,none,0,,0.32608695652173914,0,0,fixed_anchor_dynamic,0.0072511484925176055,0.0072511484925176055,False,60
COMMUNITY MEMBERS,False,True,0,True,False,,1137,14,False,topology_pl_fewa,globally_unpulled_topology_prior,COMMUNITY MEMBERS,29,38,0.6567164179104478,5.800791556728232,6.180672069023932,3.8153034300791555,0.14352380577324458,0.14919366416571772,0.2000272950595942,0.21312662306979074,0.1004027218441883,21,23,18.43238587424634,19.32673836226307,0.2636714839281194,8.849698535745048,0.407195289701364,0.4205438342986287,9.616094986807386,fewa(0.0893),0.0,0.28457847360863014,0.949724517906336,0.04716787522232863,0.047502908068522365,0.04749745368581837,0.04200982871295462,1379,1244,0.15586308185719483,0.9007965242577842,0.07248994813822038,0.2992695089279112,0.3096211910916788,0.18097125580583096,0.28457847360863014,0.13397632447972163,0.2299475720058301,0.14207940648952413,1452,1381,0.36042708354229075,1244,0.36042708354229075,10,14,34,5,0.9640591966173362,0.047910902532133225,True,True,True,True,exploit,1137,0.04463297140381806,0.08926594280763613,False,exploit,fewa(0.0893),,0.3236936628624908,29,38,0,0,disabled,1,29,38,29,38,15110,live,True,0,True,1,affiliations and are community connected define directly distinct entities interactions members named or relationships roles specific those to what which,none,0,,0.42857142857142855,0,0,fixed_anchor_dynamic,0.018781435521108177,0.018781435521108177,True,61
TRELOWARREN,True,True,5,True,True,,1161,15,True,topology_pl_fewa,globally_unpulled_topology_prior,TRELOWARREN,5,6,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,fewa(0.0875),0.0,0.28457847360863014,0.949724517906336,0.04716787522232863,0.047502908068522365,0.04749745368581837,0.04200982871295462,1379,1244,0.15586308185719483,0.9007965242577842,0.07248994813822038,0.2992695089279112,0.3096211910916788,0.18097125580583096,0.28457847360863014,0.13397632447972163,0.2299475720058301,0.14207940648952413,1452,1381,0.36042708354229075,1244,0.36042708354229075,10,14,34,5,0.9640591966173362,0.047910902532133225,False,False,False,False,exploit,1161,0.0437403119757417,0.0874806239514834,False,exploit,fewa(0.0875),,0.27316791532387175,5,6,0,0,disabled,1,5,6,5,6,6160,live,True,0,True,1,and are beyond charles connected cornwall cultural directly down entities events goonhilly historical its known links location named or osmunda physical regalis significance specific the through to trelowarren vyvyan which,none,0,,0.36585365853658536,0,0,fixed_anchor_dynamic,0.0,0.0,False,62
