anchor,anchor_diagnostics_anchor_in_candidate_nodes,anchor_diagnostics_anchor_in_response_text,anchor_diagnostics_anchor_incident_candidate_edges,anchor_diagnostics_anchor_required,anchor_diagnostics_anchor_response_adherent,arm_decision_admission,arm_decision_eligible_arm_count,arm_decision_epoch_id,arm_decision_epoch_refreshed,arm_decision_policy,arm_decision_reason,arm_decision_selected_arm,batch_candidate_edges,batch_candidate_nodes,batch_count_novelty,batch_historical_edge_mass,batch_historical_edge_mass_noisy_or,batch_historical_node_mass,batch_htsn_combined,batch_htsn_combined_noisy_or,batch_htsn_edge,batch_htsn_edge_noisy_or,batch_htsn_node,batch_new_edges,batch_new_nodes,batch_retrospective_edge_mass,batch_retrospective_edge_mass_noisy_or,batch_retrospective_gain,batch_retrospective_node_mass,batch_rtsn_combined,batch_rtsn_combined_noisy_or,batch_y_ha,decision_reason,effective_fewa_reward,evaluation_degree_weighted_node_coverage,evaluation_edge_pair_precision,evaluation_edge_pair_recall,evaluation_edge_tsc_noisy_or_rank,evaluation_edge_tsc_rank,evaluation_edge_tsc_raw,evaluation_matched_directed_edge_pairs,evaluation_matched_nodes,evaluation_node_autc_rank,evaluation_node_precision,evaluation_node_recall,evaluation_node_tsc_burt_balanced,evaluation_node_tsc_burt_effective,evaluation_node_tsc_collision_diversity,evaluation_node_tsc_degree,evaluation_node_tsc_rank,evaluation_node_tsc_raw,evaluation_pagerank_weighted_node_coverage,evaluation_recovered_edge_pairs,evaluation_recovered_nodes,evaluation_spearman_bnrr_online_vs_truth,evaluation_spearman_matched_nodes,evaluation_spearman_sensitivity_online_vs_truth,evaluation_top10_sensitive_nodes_recovered,evaluation_top20_sensitive_nodes_recovered,evaluation_top50_sensitive_nodes_recovered,evaluation_top5_sensitive_nodes_recovered,evaluation_undirected_edge_pair_precision,evaluation_undirected_edge_pair_recall,gain_graph,gain_meaningful,gain_relation,gain_sensitive,mode,mode_decision_available_arm_count,mode_decision_effective_htsn_threshold,mode_decision_epsilon,mode_decision_explore_suppressed,mode_decision_mode,mode_decision_reason,mode_decision_recent_explore_success_rate,mode_decision_recent_htsn,parser_candidate_edges,parser_candidate_nodes_with_endpoints,parser_citation_rejected_compact_edges,parser_compact_format_edges,parser_graph_filter_status,parser_graphrag_query_attempts,parser_kept_edges,parser_kept_nodes_explicit,parser_raw_edges,parser_raw_nodes,parser_response_characters,parser_source,query_generation_anchor_present,query_generation_anchor_rejected_queries,query_generation_anchor_required,query_generation_attempts,query_generation_domain_query_signature,query_generation_fallback_reason,query_generation_generation_error_attempts,query_generation_last_generation_error,query_generation_max_similarity,query_generation_rejected_similar_queries,query_generation_similarity_rejected_queries,query_generation_source,raw_batch_reward,reward,reward_attribution_warning,turn
ANUS,True,True,1,True,True,,553,14,False,topology_pl_fewa,globally_unpulled_topology_prior,ANUS,82,77,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,fewa(0.1049),0.0,0.7620376831821354,0.9372909698996655,0.3680236375574524,0.37164260245418274,0.3742788650103666,0.36656361850835806,1121,641,0.6916454878104407,0.8780821917808219,0.5441426146010186,0.7749125196916797,0.7854434195983065,0.6653785966049723,0.7620376831821354,0.6205841314606826,0.7145711347423761,0.6535354509750072,1196,730,0.6184060816395103,641,0.6184060816395103,10,20,49,5,0.9961941008563273,0.36531751570132587,False,False,False,False,exploit,553,0.052462284113350036,0.10492456822670007,False,exploit,fewa(0.1049),,0.12659484730516743,82,77,0,0,disabled,1,82,20,82,20,21043,live,True,0,True,1,anatomical and anus are associated clinical conditions directly functions physiological specific structures the what with,none,0,,0.4,0,0,fixed_anchor_dynamic,0.0,0.0,False,53
COMPREHENSIVE METABOLIC PANEL,True,True,5,True,True,,553,14,False,topology_pl_fewa,globally_unpulled_topology_prior,COMPREHENSIVE METABOLIC PANEL,76,61,0.4306569343065693,31.433092224231473,33.81864251869631,4.7947558770343575,0.2644368474544951,0.2818496233265012,0.4135933187398878,0.4449821384038988,0.07860255536121898,40,19,37.62760416666664,38.62669692804783,0.046238335027256605,4.934895833333335,0.3106751824817517,0.317967830375045,36.22784810126583,fewa(0.1028),0.07075751582278482,0.7712840195394278,0.9393203883495146,0.38115561391989494,0.38494037065270753,0.38771049541565505,0.3761295251425201,1161,660,0.7027235217801873,0.8811748998664887,0.5602716468590832,0.7829411470483867,0.7925137048311054,0.6757585006552651,0.7712840195394278,0.6338580286229731,0.7244876664596714,0.6651434482985236,1236,749,0.6296801400345278,660,0.6296801400345278,10,20,49,5,0.9963269054178145,0.3785764131193301,True,True,True,True,exploit,553,0.05141303843108303,0.10282607686216606,False,exploit,fewa(0.1028),,0.07169890537690762,76,61,0,0,disabled,1,76,15,76,15,21173,live,True,0,True,1,and are associated clinical comprehensive conditions diagnostic directly interpretations metabolic panel parameters physiological specific what with,none,0,,0.47619047619047616,0,0,fixed_anchor_dynamic,0.07075751582278482,0.07075751582278482,False,54
SUPPORT GROUPS,True,True,3,True,True,,576,15,True,topology_pl_fewa,globally_unpulled_topology_prior,SUPPORT GROUPS,16,27,0.27906976744186046,7.324652777777778,7.341625825858411,0.4600694444444444,0.18104005167958656,0.18143477372797337,0.4577907986111111,0.45885161411615066,0.017039609053497943,9,3,8.314655172413794,8.74986920332937,0.023069811993228218,0.46206896551724136,0.20410986367281478,0.21423112020573515,7.784722222222222,fewa(0.1008),0.015204535590277778,0.7721563154221912,0.9397590361445783,0.3841103086014445,0.38792530245255535,0.39076229931760537,0.3791756761933124,1170,663,0.7037967201935145,0.8816489361702128,0.5628183361629882,0.7837929100102011,0.7933472861554439,0.6772649349167571,0.7721563154221912,0.6352481477421842,0.7256559366282674,0.6665835003860741,1245,752,0.6324647014822944,663,0.6324647014822944,10,20,49,5,0.9963536918869644,0.38136775994417305,True,True,True,True,exploit,576,0.050384777662461376,0.10076955532492275,False,exploit,fewa(0.1008),,0.07202701560854738,16,27,0,0,disabled,1,16,19,16,19,14571,live,True,0,True,1,and are as associated demographics directly emotional groups informational participant pathways practical referral services specific support well what with,none,0,,0.28,0,0,fixed_anchor_dynamic,0.015204535590277778,0.015204535590277778,False,55
SOMATIC MUTATION,True,True,6,True,True,,580,15,False,topology_pl_fewa,globally_unpulled_topology_prior,SOMATIC MUTATION,63,47,0.06363636363636363,2.9620689655172416,3.9404310344827587,0.23103448275862068,0.029028213166144203,0.037922413793103446,0.047016967706622885,0.06254652435686918,0.00491562729273661,6,1,4.24526678141136,5.214990772038239,0.011646172688964545,0.2289156626506024,0.04067438585510875,0.04949005849717129,3.1931034482758625,fewa(0.0988),0.006236530172413794,0.7728541521284019,0.9400479616306955,0.3860801050558109,0.3896284229845422,0.39216267700447327,0.3794825908126223,1176,664,0.7051078866655857,0.8818061088977424,0.5636672325976231,0.7845452598768183,0.7941429774195853,0.6784875482304316,0.7728541521284019,0.6365945710553039,0.7266184976578445,0.6677763132636458,1251,753,0.6309740446544726,664,0.6309740446544726,10,20,49,5,0.9963735267452403,0.3834612700628053,True,True,True,True,exploit,580,0.04937708210921214,0.09875416421842428,False,exploit,fewa(0.0988),,0.09281179589426562,63,47,0,0,disabled,1,63,41,63,41,35430,live,True,0,True,1,and are associated cellular directly genomic instability markers mechanisms molecular mutation processes somatic specific what with,none,0,,0.3181818181818182,0,0,fixed_anchor_dynamic,0.006236530172413794,0.006236530172413794,False,56
GERMLINE MUTATION,True,True,7,True,True,,581,15,False,topology_pl_fewa,fewa_filtered_least_pulled,GERMLINE MUTATION,37,36,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,fewa(0.0968),0.0,0.7728541521284019,0.9400479616306955,0.3860801050558109,0.3896284229845422,0.39216267700447327,0.3794825908126223,1176,664,0.7051078866655857,0.8818061088977424,0.5636672325976231,0.7845452598768183,0.7941429774195853,0.6784875482304316,0.7728541521284019,0.6365945710553039,0.7266184976578445,0.6677763132636458,1251,753,0.6309740446544726,664,0.6309740446544726,10,20,49,5,0.9963735267452403,0.3834612700628053,False,False,False,False,exploit,581,0.0483895404670279,0.0967790809340558,False,exploit,fewa(0.0968),,0.09720523344582475,37,36,0,0,disabled,1,37,36,37,36,32861,live,True,0,True,1,and are associated cancer classification criteria directly familial germline hereditary implications mutation or reproductive risk specific syndromes variant what with,none,0,,0.4,0,0,fixed_anchor_dynamic,0.0,0.0,False,57
TRANSABDOMINAL SURGERY,True,True,9,True,True,,581,16,True,topology_pl_fewa,globally_unpulled_topology_prior,TRANSABDOMINAL SURGERY,32,40,0.3055555555555556,8.532702237521514,9.006288493042739,1.753012048192771,0.14285714285714285,0.14943472973938207,0.2666469449225473,0.2814465154075856,0.04382530120481927,12,10,9.64720812182741,10.52504001076497,0.039484462707812945,3.481387478849407,0.1823416055649558,0.19453371513353301,10.285714285714285,fewa(0.0948),0.020089285714285712,0.7791346824842986,0.9406175771971497,0.39001969796454367,0.3934289401432392,0.3958437046643744,0.3828213834916826,1188,674,0.7143071148794449,0.8833551769331586,0.5721561969439728,0.7906419302529597,0.800034881780251,0.6870633073306346,0.7791346824842986,0.646612760360348,0.734096447150604,0.6757124482645132,1263,763,0.6293365970661066,674,0.6293365970661066,10,20,49,5,0.9964125560538116,0.3876482903000698,True,True,True,True,exploit,581,0.04742174965768734,0.09484349931537468,False,exploit,fewa(0.0948),,0.09490102246004516,32,40,0,0,disabled,1,32,20,32,20,17617,live,True,0,True,1,and are associated complications directly life of outcomes patient postoperative quality recovery reported specific surgery timelines transabdominal what with,none,0,,0.2857142857142857,0,0,fixed_anchor_dynamic,0.020089285714285712,0.020089285714285712,False,58
BONE MARROW ASPIRATE,True,True,8,True,True,,591,16,False,topology_pl_fewa,globally_unpulled_topology_prior,BONE MARROW ASPIRATE,51,44,0.05263157894736842,1.954314720812183,2.212049896787973,0.6514382402707276,0.027428978537714848,0.030141980390091586,0.03831989648651339,0.043373527387999475,0.014805414551607445,3,2,2.342327150084317,2.6946386880099187,0.007851042763430089,1.0092748735244519,0.03528002130114494,0.03898856380562495,2.6057529610829104,fewa(0.0929),0.0050893612521150594,0.7801814375436148,0.9407582938388626,0.39100459619172684,0.39432738690672514,0.39666659442980506,0.38310993565152757,1191,676,0.7154760305929813,0.8836601307189542,0.5738539898132428,0.7913384708815352,0.8004895625026174,0.6879802673158905,0.7801814375436148,0.6482391330752054,0.735117397297584,0.6773558266736631,1266,765,0.6322114824643655,676,0.6322114824643655,10,20,49,5,0.9964221824686941,0.3886950453593859,True,True,True,True,exploit,591,0.04647331466453359,0.09294662932906718,False,exploit,fewa(0.0929),,0.12347245103147372,51,44,0,0,disabled,1,51,19,51,19,22819,live,True,0,True,1,abnormalities and are aspirate bone cytogenetic directly disease from identified immunophenotypic markers marrow measurable residual samples specific thresholds what,none,0,,0.20689655172413793,0,0,fixed_anchor_dynamic,0.0050893612521150594,0.0050893612521150594,False,59
ALL,True,True,3,True,True,,593,16,False,topology_pl_fewa,globally_unpulled_topology_prior,ALL,26,27,0.4339622641509434,9.726812816188868,11.600153135655155,1.10539629005059,0.20438130389131054,0.2397273476548254,0.3741081852380334,0.44615973598673675,0.04094060333520704,17,6,14.0008389261745,15.807814118733392,0.07765617869701419,0.9471476510067114,0.28203748258832473,0.31613135414603966,10.832209106239459,fewa(0.0911),0.021156658410623943,0.7829727843684577,0.9415432579890881,0.39658568614576495,0.3998534770628186,0.4018429251167256,0.38465944655896483,1208,681,0.7198182074080033,0.8832684824902723,0.5780984719864176,0.7939254174923167,0.8029145263552386,0.6919319282047314,0.7829727843684577,0.6532722974514219,0.7385486199087898,0.6840758754374419,1283,771,0.6379115860865563,681,0.6379115860865563,10,20,49,5,0.9964757709251101,0.3946266573621772,True,True,True,True,exploit,593,0.04554384837124292,0.09108769674248585,False,exploit,fewa(0.0911),,0.0760708772481177,26,27,0,0,disabled,1,26,27,26,27,34006,live,True,0,True,1,all and are associated directly drug enzyme genetic metabolizing polymorphisms related specific toxicities treatment variants what with,none,0,,0.30434782608695654,0,0,fixed_anchor_dynamic,0.021156658410623943,0.021156658410623943,False,60
,,,0,False,,,596,,,topology_pl_fewa,mode_explore,,10,34,0.3409090909090909,4.8129194630872485,4.987126846763659,0.0,0.10938453325198293,0.11334379197190135,0.48129194630872485,0.4987126846763659,0.0,5,10,4.821308724832214,4.988072750101347,0.00019066503965829706,0.0,0.10957519829164122,0.11336528977503062,4.8129194630872485,epsilon_sample(0.0893),,0.7864619678995115,0.9417701863354038,0.39822718319107026,0.40155400960474325,0.4036036223021436,0.38750688024869395,1213,685,0.7231946219228677,0.8770806658130602,0.5814940577249575,0.796944059388321,0.805511452788755,0.6943536642959904,0.7864619678995115,0.6567724055800268,0.7414445184807593,0.686965033593419,1288,781,0.6326413095224681,685,0.6326413095224681,10,20,49,5,0.9964912280701754,0.3963712491277041,True,True,True,True,explore,596,0.04463297140381806,0.08926594280763613,False,explore,epsilon_sample(0.0893),,0.08073912769046249,10,34,0,0,disabled,1,10,25,10,25,36574,live,,0,False,1,and are clinical diagnosing different for imaging indications key modalities of radiological solid specific staging the their tumors types what,none,0,,0.2647058823529412,0,0,agea_dynamic,0.009400233326342282,0.009400233326342282,False,61
,,,0,False,,,596,,,topology_pl_fewa,mode_explore,,8,22,0.1,1.8456375838926173,1.8802137291113012,0.0,0.06152125279642058,0.0626737909703767,0.23070469798657717,0.23502671613891266,0.0,2,1,1.8699664429530203,1.9709824444844828,0.0008109619686800934,0.0,0.062332214765100674,0.06569941481614942,1.8456375838926173,epsilon_sample(0.0875),,0.7866364270760642,0.9418604651162791,0.3988837820091924,0.4022311441395375,0.4043032006932293,0.388588800040284,1215,686,0.7233852190003499,0.8772378516624041,0.5823429541595926,0.7971451333480257,0.8057387931499383,0.6948121442886183,0.7866364270760642,0.6570227307064485,0.7417392414018533,0.6873227388825575,1290,782,0.6342842106236176,686,0.6342842106236176,10,20,49,5,0.9964973730297724,0.39706908583391487,True,True,True,True,explore,596,0.0437403119757417,0.0874806239514834,False,explore,epsilon_sample(0.0875),,0.09681039170763024,8,22,0,0,disabled,1,8,19,8,19,35701,live,,0,False,1,active after and are cancer care completing follow for key long patients plans psychosocial recommendations services support survivorship term the treatment up what,none,0,,0.21621621621621623,0,0,agea_dynamic,0.0036047609060402682,0.0036047609060402682,False,62
INFECTIONS,True,True,3,True,True,,596,17,True,topology_pl_fewa,globally_unpulled_topology_prior,INFECTIONS,48,57,0.11428571428571428,8.411073825503355,8.826129735147067,1.0604026845637584,0.09020453819111536,0.09415745161629357,0.17523070469798654,0.1838777028155639,0.01860355586953962,10,2,8.860000000000001,9.513775694444446,0.004247842761265594,1.0575,0.09445238095238095,0.10067881613756614,9.471476510067113,fewa(0.0857),0.01849897755872483,0.7876831821353804,0.9423076923076923,0.402166776099803,0.40546852951112783,0.40752150547316285,0.3926848799316971,1225,688,0.7248722054290131,0.8775510204081632,0.5840407470288624,0.7981260354974556,0.8066481545946713,0.6961875842665022,0.7876831821353804,0.6589120188647369,0.7429896448583134,0.6889119397696781,1300,784,0.6359624863806097,688,0.6359624863806097,10,20,49,5,0.9965277777777778,0.4005582693649686,True,True,True,True,exploit,596,0.04286550573622686,0.08573101147245372,False,exploit,fewa(0.0857),1.0,0.10911464226691436,48,57,0,0,disabled,1,48,21,48,21,23438,live,True,0,True,1,and antimicrobial are cancer control directly for immunosuppressive in infection infections patients precautions prophylactic protocols recommended regimens specific therapy undergoing vaccination what,none,0,,0.2647058823529412,0,0,fixed_anchor_dynamic,0.01849897755872483,0.01849897755872483,False,63
BIOCHEMICAL TESTS,True,True,2,True,True,,600,17,False,topology_pl_fewa,globally_unpulled_topology_prior,BIOCHEMICAL TESTS,45,48,0.15053763440860216,4.950833333333334,5.190072916666667,1.3075,0.06729390681003584,0.06986637544802868,0.11001851851851853,0.11533495370370371,0.027239583333333334,7,7,5.4159802306425044,5.844987365958382,0.009923502978984727,1.7652388797364083,0.07721740978902057,0.08183038973865367,6.258333333333334,fewa(0.0840),0.012223307291666667,0.7897766922540126,0.9426166794185157,0.40446487196323044,0.4076110122588207,0.4096828120121141,0.3944058000254791,1232,695,0.7277816085573581,0.8786346396965866,0.5899830220713073,0.800278676242149,0.8088457780861092,0.7001305122031025,0.7897766922540126,0.6628320510959484,0.7459550860530143,0.6940487096091043,1307,791,0.6342869956542789,695,0.6342869956542789,10,20,49,5,0.996548748921484,0.4030006978367062,True,True,True,True,exploit,600,0.04200819562150233,0.08401639124300465,False,exploit,fewa(0.0840),1.0,0.09858412133370884,45,48,0,0,disabled,1,45,19,45,19,22059,live,True,0,True,1,and are b biochemical cell clinical diagnose diffuse established interpretations large lymphoma monitor ranges reference specific tests their to used what,none,0,,0.2564102564102564,0,0,fixed_anchor_dynamic,0.012223307291666667,0.012223307291666667,False,64
BIOMARKER TEST,True,True,12,True,True,,607,17,False,topology_pl_fewa,globally_unpulled_topology_prior,BIOMARKER TEST,64,55,0.33613445378151263,17.661449752883026,20.87404091203938,3.897034596375618,0.18116373402738356,0.208160298390042,0.2759601523887973,0.3261568892506153,0.07085517447955669,32,8,30.167479674796738,31.138319122215616,0.09831293468888336,3.0902439024390245,0.2794766687162669,0.2876349834004592,21.558484349258645,fewa(0.0823),0.04210641474464579,0.7955338450802513,0.9439880507841673,0.41497045305318453,0.4182776642391542,0.42042967298983297,0.40126696040117477,1264,703,0.7352018066372294,0.8798498122653317,0.5967741935483871,0.8056988040207609,0.8138977861124036,0.7065282730145167,0.7955338450802513,0.6712149804035402,0.7522699392418299,0.6980623906632047,1339,799,0.6427193107054586,703,0.6427193107054586,10,20,49,5,0.9966329966329966,0.41311933007676205,True,True,True,True,exploit,607,0.041168031709072274,0.08233606341814455,False,exploit,fewa(0.0823),1.0,0.10655710698817304,64,55,0,0,disabled,1,64,55,64,55,31270,live,True,4,True,4,1 65 absent additional and biomarker directly diversification earlier entities expansion fallback focused for from medical named only perform relationship relationships retrieve round supported test turn turns,anchor_exhausted,0,,0.6666666666666666,0,0,diversified_fallback,0.04210641474464579,0.04210641474464579,False,65
MAMMOGRAM,True,True,1,True,True,,615,18,True,topology_pl_fewa,globally_unpulled_topology_prior,MAMMOGRAM,1,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,fewa(0.0807),0.0,0.7955338450802513,0.9439880507841673,0.41497045305318453,0.4182776642391542,0.42042967298983297,0.40126696040117477,1264,703,0.7352018066372294,0.8798498122653317,0.5967741935483871,0.8056988040207609,0.8138977861124036,0.7065282730145167,0.7955338450802513,0.6712149804035402,0.7522699392418299,0.6980623906632047,1339,799,0.6427193107054586,703,0.6427193107054586,10,20,49,5,0.9966329966329966,0.41311933007676205,False,False,False,False,exploit,615,0.040344671074890835,0.08068934214978167,False,exploit,fewa(0.0807),1.0,0.10191359301538765,1,2,0,0,disabled,1,1,1,1,1,1115,live,True,0,True,1,additional all and any biopsy connected connections detection diagnostic digital directly each early entities entity excluding its known label mammogram mammography medical mri named needle relationship retrieve return screening specific stereotactic the to tomosynthesis type ultrasound via with,none,0,,0.14814814814814814,0,0,fixed_anchor_dynamic,0.0,0.0,False,66
DIGITAL RECTAL EXAM,True,True,11,True,True,,615,18,False,topology_pl_fewa,globally_unpulled_topology_prior,DIGITAL RECTAL EXAM,17,15,0.3125,9.235772357723578,9.776735408817503,0,0.2886178861788618,0.30552298152554697,0.5432807269249164,0.5751020828716178,0.0,10,0,9.486178861788618,9.916436644854254,0.007825203252032509,0,0.2964430894308943,0.30988864515169545,9.235772357723578,fewa(0.0791),0.018038617886178863,0.7955338450802513,0.9444032616753151,0.41825344714379514,0.42166932998090634,0.4238814757929692,0.40485067457390794,1274,703,0.7352018066372294,0.8798498122653317,0.5967741935483871,0.8056988040207609,0.8138977861124036,0.7065282730145167,0.7955338450802513,0.6712149804035402,0.7522699392418299,0.6980623906632047,1349,799,0.6437913266110111,703,0.6437913266110111,10,20,49,5,0.9966555183946488,0.41591067690160505,True,True,True,True,exploit,615,0.039537777653393016,0.07907555530678603,False,exploit,fewa(0.0791),1.0,0.08003668636499107,17,15,0,0,disabled,1,17,14,17,14,9516,live,True,0,True,1,additional all anal and anoscopy anus any canal cancer connected digital directly entities exam excluding medical named psa rectal rectum relationship retrieve test to type via,none,0,,0.3333333333333333,0,0,fixed_anchor_dynamic,0.018038617886178863,0.018038617886178863,False,67
TUMOR TESTING,True,True,6,True,True,,615,18,False,topology_pl_fewa,globally_unpulled_topology_prior,TUMOR TESTING,6,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,fewa(0.0775),0.0,0.7955338450802513,0.9444032616753151,0.41825344714379514,0.42166932998090634,0.4238814757929692,0.40485067457390794,1274,703,0.7352018066372294,0.8798498122653317,0.5967741935483871,0.8056988040207609,0.8138977861124036,0.7065282730145167,0.7955338450802513,0.6712149804035402,0.7522699392418299,0.6980623906632047,1349,799,0.6437913266110111,703,0.6437913266110111,10,20,49,5,0.9966555183946488,0.41591067690160505,False,False,False,False,exploit,615,0.03874702210032515,0.0774940442006503,False,exploit,fewa(0.0775),1.0,0.12545601304147933,6,7,0,0,disabled,1,6,3,6,3,2633,live,True,0,True,1,additional all and any biopsy connected directly entities excluding medical metastasis mutation named relationship retrieve staging testing to tumor type via,none,0,,0.46875,0,0,fixed_anchor_dynamic,0.0,0.0,False,68
CANCER TREATMENT,True,True,17,True,True,,615,19,True,topology_pl_fewa,globally_unpulled_topology_prior,CANCER TREATMENT,17,17,0.38235294117647056,12.166666666666664,12.887393747108202,0,0.3578431372549019,0.37904099256200596,0.7156862745098038,0.7580819851240119,0.0,13,0,12.573170731707316,12.95873091413841,0.011956001912960312,0,0.3697991391678622,0.38113914453348263,12.166666666666664,fewa(0.0759),0.02376302083333333,0.7955338450802513,0.9449339207048458,0.422521339461589,0.4260882207028526,0.42841271096088474,0.40975169093571984,1287,703,0.7352018066372294,0.8798498122653317,0.5967741935483871,0.8056988040207609,0.8138977861124036,0.7065282730145167,0.7955338450802513,0.6712149804035402,0.7522699392418299,0.6980623906632047,1362,799,0.6443732572531461,703,0.6443732572531461,10,20,49,5,0.9966887417218543,0.4200976971388695,True,True,True,True,exploit,615,0.03797208165831865,0.0759441633166373,False,exploit,fewa(0.0759),1.0,0.10741510540325624,17,17,0,0,disabled,1,17,16,17,16,17402,live,True,0,True,1,additional all and any cancer connected directly during entities excluding groups medical named ovarian pregnancy preventing relationship retrieve support team to treatment type via,none,0,,0.5,0,0,fixed_anchor_dynamic,0.02376302083333333,0.02376302083333333,False,69
PET SCAN,True,True,34,True,True,,615,19,False,topology_pl_fewa,globally_unpulled_topology_prior,PET SCAN,34,35,0.7391304347826086,27.8658536585366,29.73232864035956,3.690243902439026,0.4573347472605163,0.4843851093159216,0.8195839311334294,0.8744802541282224,0.10543554006968646,34,17,33.919558359621476,33.95588136512454,0.08885233270108056,3.767350157728708,0.5461870799615969,0.5467135003312065,31.556097560975626,fewa(0.0744),0.06163300304878052,0.8077459874389393,0.9319484240687679,0.42711753118844387,0.4307944282639274,0.43323070611938724,0.4129968234963109,1301,720,0.7491825251282341,0.8823529411764706,0.6112054329371817,0.8163698635067803,0.8231736173037726,0.7174763502155114,0.8077459874389393,0.6872476382046486,0.7640835682956646,0.7156919150247668,1396,816,0.639778372408482,720,0.639778372408482,10,20,49,5,0.9879227053140096,0.4281228192602931,True,True,True,True,exploit,615,0.037212640025152274,0.07442528005030455,False,exploit,fewa(0.0744),1.0,0.16552495149222946,34,35,0,0,disabled,1,34,34,34,34,18973,live,True,0,True,1,additional all and any cancer connected diagnostic directly entities excluding medical metastasis named ovarian pet relationship retrieve scan tests to type via,none,0,,0.5925925925925926,0,0,fixed_anchor_dynamic,0.06163300304878052,0.06163300304878052,False,70
SIDE EFFECTS,True,True,5,True,True,,634,19,False,topology_pl_fewa,globally_unpulled_topology_prior,SIDE EFFECTS,5,6,0.2727272727272727,1.555205047318612,1.6044902924698228,0.221608832807571,0.16152853455692573,0.16600901138885396,0.31104100946372243,0.3208980584939646,0.036934805467928496,2,1,1.7468553459119496,1.8031760511846842,0.017502340228666036,0.22248427672955975,0.17903087478559176,0.1841509389012949,1.776813880126183,fewa(0.0729),0.003470339609621451,0.8089672016748081,0.9320457796852647,0.427774130006566,0.43145918619426316,0.43387046018034525,0.41318813130346144,1303,721,0.7512808578104406,0.8824969400244798,0.6120543293718166,0.817718708633995,0.8246350910542363,0.7195186701826722,0.8089672016748081,0.688820687223937,0.765729321200868,0.7160496203139053,1398,817,0.6399401860791324,721,0.6399401860791324,10,20,49,5,0.9879421221864951,0.4288206559665038,True,True,True,True,exploit,634,0.03646838722464923,0.07293677444929846,False,exploit,fewa(0.0729),1.0,0.220759154138856,5,6,0,0,disabled,1,5,5,5,5,2726,live,True,0,True,1,additional all already any connected directly effects entities excluding identified in medical named prior queries relationship retrieve side to type via,none,0,,0.5,0,0,fixed_anchor_dynamic,0.003470339609621451,0.003470339609621451,False,71
HEMORRHOIDS,True,True,1,True,True,,636,20,True,topology_pl_fewa,globally_unpulled_topology_prior,HEMORRHOIDS,1,2,0.3333333333333333,0.6454402515723271,0.7243242207586725,0,0.21514675052410903,0.2414414069195575,0.6454402515723271,0.7243242207586725,0.0,1,0,0.7272012578616353,0.862313842411297,0.02725366876310273,0,0.24240041928721176,0.28743794747043233,0.6454402515723271,fewa(0.0715),0.0012606254913522014,0.8089672016748081,0.9313795568263045,0.427774130006566,0.43145918619426316,0.43387046018034525,0.41318813130346144,1303,721,0.7512808578104406,0.8824969400244798,0.6120543293718166,0.817718708633995,0.8246350910542363,0.7195186701826722,0.8089672016748081,0.688820687223937,0.765729321200868,0.7160496203139053,1399,817,0.6386000361359931,721,0.6386000361359931,10,20,49,5,0.98714859437751,0.4288206559665038,True,True,True,True,exploit,636,0.035739019480156245,0.07147803896031249,False,exploit,fewa(0.0715),,0.2530648610502412,1,2,0,0,disabled,1,1,1,1,1,535,live,True,0,True,1,additional all anal and any cancer connected directly entities excluding hemorrhoids medical named relationship retrieve surgery to type via,none,0,,0.64,0,0,fixed_anchor_dynamic,0.0012606254913522014,0.0012606254913522014,False,72
MINIMALLY INVASIVE SURGERY,True,True,1,True,True,,636,20,False,topology_pl_fewa,globally_unpulled_topology_prior,MINIMALLY INVASIVE SURGERY,1,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,fewa(0.0700),0.0,0.8089672016748081,0.9313795568263045,0.427774130006566,0.43145918619426316,0.43387046018034525,0.41318813130346144,1303,721,0.7512808578104406,0.8824969400244798,0.6120543293718166,0.817718708633995,0.8246350910542363,0.7195186701826722,0.8089672016748081,0.688820687223937,0.765729321200868,0.7160496203139053,1399,817,0.6386000361359931,721,0.6386000361359931,10,20,49,5,0.98714859437751,0.4288206559665038,False,False,False,False,exploit,636,0.03502423909055312,0.07004847818110624,False,exploit,fewa(0.0700),,0.2383706339192906,1,2,0,0,disabled,1,1,1,1,1,660,live,True,0,True,1,all any connected directly entities excluding invasive laparoscopic medical minimally named relationship retrieve surgery to type via,none,0,,0.6363636363636364,0,0,fixed_anchor_dynamic,0.0,0.0,False,73
